Date,Site,Depth (m),Temp (degC),SpeCond(uS/cm),Chla (ug/L),Turb (FTU),DO (mg/L)
Jun-10-2021,UA01,-6.448,20.1389,374.2879,4.3934,28.594,7.8477
Jun-10-2021,UA01,-6.507,20.1386,374.2528,4.3815,28.844,7.8414
Jun-10-2021,UA01,-6.56,20.138,374.2873,4.406,28.745,7.838
Jun-10-2021,UA01,-6.606,20.1377,374.3538,4.4086,28.873,7.8344
Jun-10-2021,UA01,-6.642,20.138,374.3691,4.4054,29.299,7.8317
Jun-10-2021,UA01,-6.67,20.1382,374.3454,4.4271,29.328,7.8314
Jun-10-2021,UA01,-6.691,20.138,374.3429,4.4255,29.317,7.8305
Jun-10-2021,UA01,-6.71,20.1378,374.366,4.4214,29.199,7.829
Jun-10-2021,UA01,-6.727,20.1377,374.3614,4.4285,28.754,7.8299
Jun-10-2021,UA01,-6.744,20.1376,374.3143,4.3948,28.584,7.8327
Jun-10-2021,UA01,-6.763,20.1374,374.2913,4.3585,28.777,7.8327
Jun-10-2021,UA01,-6.781,20.1373,374.2847,4.3309,28.653,7.8288
Jun-10-2021,UA01,-6.8,20.1374,374.2639,4.2634,28.331,7.8222
Jun-10-2021,UA01,-6.82,20.1373,374.2856,4.1896,28.275,7.8121
Jun-10-2021,UA01,-6.839,20.137,374.3402,4.1601,28.377,7.7995
Jun-10-2021,UA01,-6.859,20.1363,374.3706,4.1329,28.394,7.7861
Jun-10-2021,UA01,-6.877,20.1365,374.3342,4.1222,28.576,7.7718
Jun-10-2021,UA01,-6.894,20.1369,374.2679,4.2055,29.154,7.7626
Jun-10-2021,UA01,-6.91,20.1366,374.2453,4.3026,29.092,7.7625
Jun-10-2021,UA01,-6.922,20.1362,374.2597,4.3153,28.791,7.7586
Jun-10-2021,UA01,-6.931,20.1358,374.2982,4.3526,29.638,7.7495
Jun-10-2021,UA06,-6.936,20.1355,374.3589,4.4794,30.388,7.7549
Jun-10-2021,UA06,-0.55,21.0681,369.9192,3.0325,27.795,7.0269
Jun-10-2021,UA06,-0.597,21.0649,369.1,3.0513,27.018,7.0056
Jun-10-2021,UA06,-0.638,21.0549,368.4406,3.0798,27.366,7.006
Jun-10-2021,UA06,-0.674,21.0452,368.6242,3.1419,28.453,7.0116
Jun-10-2021,UA06,-0.71,21.0431,369.4335,3.1968,27.922,7.0143
Jun-10-2021,UA06,-0.748,21.0433,370.179,3.2126,27.395,7.0157
Jun-10-2021,UA06,-0.795,21.0272,370.5086,3.2285,27.554,7.012
Jun-10-2021,UA06,-0.849,20.984,370.5977,3.3017,27.736,7.0065
Jun-10-2021,UA06,-0.908,20.9321,370.5917,3.4276,28.117,7.0095
Jun-10-2021,UA06,-0.968,20.8925,370.3605,3.5157,27.911,7.0253
Jun-10-2021,UA06,-1.025,20.8667,369.9037,3.544,27.51,7.0492
Jun-10-2021,UA06,-1.077,20.8498,369.5739,3.5602,27.627,7.0743
Jun-10-2021,UA06,-1.123,20.8339,369.6851,3.5564,27.823,7.0956
Jun-10-2021,UA06,-1.166,20.8113,370.1287,3.5635,27.592,7.1092
Jun-10-2021,UA06,-1.207,20.7906,370.5442,3.6613,27.332,7.1123
Jun-10-2021,UA06,-1.249,20.7849,370.7731,3.8173,27.39,7.0991
Jun-10-2021,UA06,-1.29,20.7878,370.9067,3.9585,27.322,7.0669
Jun-10-2021,UA06,-1.332,20.7833,370.8713,4.0602,27.395,7.02
Jun-10-2021,UA06,-1.372,20.7661,370.5298,4.0835,28.101,6.9712
Jun-10-2021,UA06,-1.408,20.7428,370.1232,4.056,28.465,6.932
Jun-10-2021,UA06,-1.445,20.7237,370.0801,4.0298,27.976,6.9086
Jun-10-2021,UA06,-1.481,20.7134,370.4498,4.0128,27.93,6.8989
Jun-10-2021,UA06,-1.517,20.7087,370.7917,4.0141,28.463,6.8927
Jun-10-2021,UA06,-1.554,20.7049,370.7998,4.0176,28.333,6.8858
Jun-10-2021,UA06,-1.591,20.6983,370.7154,4.0269,28.256,6.8745
Jun-10-2021,UA06,-1.63,20.69,370.823,4.0433,28.537,6.8529
Jun-10-2021,UA06,-1.669,20.6844,370.9458,4.0291,28.378,6.817
Jun-10-2021,UA06,-1.71,20.6806,370.7419,3.9978,28.119,6.7687
Jun-10-2021,UA06,-1.75,20.6725,370.3233,3.9904,27.823,6.7148
Jun-10-2021,UA06,-1.787,20.6606,370.0143,4.0211,27.61,6.6666
Jun-10-2021,UA06,-1.821,20.6528,369.8997,4.0747,27.377,6.6367
Jun-10-2021,UA06,-1.855,20.6497,370.0644,4.0954,27.281,6.6248
Jun-10-2021,UA06,-1.89,20.6475,370.4586,4.0998,27.588,6.6259
Jun-10-2021,UA06,-1.928,20.6462,370.7297,4.1595,27.59,6.6427
Jun-10-2021,UA06,-1.971,20.6468,370.5885,4.2532,27.276,6.6755
Jun-10-2021,UA06,-2.014,20.6441,370.1349,4.3235,27.288,6.7188
Jun-10-2021,UA06,-2.056,20.6344,369.759,4.3381,27.373,6.7715
Jun-10-2021,UA06,-2.097,20.6233,369.6841,4.2937,27.199,6.8294
Jun-10-2021,UA06,-2.136,20.6102,369.875,4.2419,26.992,6.8862
Jun-10-2021,UA06,-2.173,20.5925,370.0646,4.1973,26.938,6.9338
Jun-10-2021,UA06,-2.209,20.5765,369.9893,4.1357,27.253,6.9617
Jun-10-2021,UA06,-2.243,20.5629,369.9168,4.0969,27.377,6.9696
Jun-10-2021,UA06,-2.281,20.5507,370.2331,4.0826,27.074,6.9627
Jun-10-2021,UA06,-2.323,20.5445,370.7108,4.0369,27.113,6.9434
Jun-10-2021,UA06,-2.37,20.5494,370.7466,3.9906,27.364,6.9133
Jun-10-2021,UA06,-2.419,20.5563,370.3132,3.9983,27.893,6.8786
Jun-10-2021,UA06,-2.465,20.5545,369.9074,4.0177,28.427,6.8451
Jun-10-2021,UA06,-2.507,20.5509,369.7112,3.9815,27.949,6.8157
Jun-10-2021,UA06,-2.547,20.5415,369.7831,3.9247,27.389,6.7918
Jun-10-2021,UA06,-2.586,20.5139,370.2816,3.9212,27.283,6.7675
Jun-10-2021,UA06,-2.628,20.4851,370.9188,3.9668,27.356,6.7385
Jun-10-2021,UA06,-2.675,20.4749,371.2687,4.0119,27.764,6.7081
Jun-10-2021,UA06,-2.727,20.481,371.2791,4.0317,27.879,6.6793
Jun-10-2021,UA06,-2.781,20.4929,371.0161,4.0412,27.706,6.6501
Jun-10-2021,UA06,-2.836,20.5003,370.5651,4.029,27.588,6.6199
Jun-10-2021,UA06,-2.887,20.5009,370.1493,4.0212,27.653,6.5893
Jun-10-2021,UA06,-2.935,20.5002,370.0182,4.106,27.935,6.5557
Jun-10-2021,UA06,-2.981,20.4926,370.2374,4.2136,27.879,6.5222
Jun-10-2021,UA06,-3.024,20.4747,370.5749,4.228,27.606,6.501
Jun-10-2021,UA06,-3.069,20.4601,370.7528,4.2041,27.584,6.496
Jun-10-2021,UA06,-3.115,20.4542,370.7805,4.1997,27.638,6.5014
Jun-10-2021,UA06,-3.161,20.4516,370.6994,4.1734,27.575,6.5175
Jun-10-2021,UA06,-3.208,20.451,370.4687,4.1059,27.604,6.5452
Jun-10-2021,UA06,-3.255,20.4497,370.2271,4.0291,27.482,6.5794
Jun-10-2021,UA06,-3.302,20.447,370.1709,3.9621,27.347,6.6115
Jun-10-2021,UA06,-3.349,20.4473,370.2959,3.9323,27.421,6.6392
Jun-10-2021,UA06,-3.395,20.4499,370.3194,3.9647,27.65,6.6639
Jun-10-2021,UA06,-3.44,20.449,370.1063,4.0317,27.968,6.677
Jun-10-2021,UA06,-3.479,20.4436,369.9096,4.1014,27.786,6.6747
Jun-10-2021,UA06,-3.517,20.4358,369.9006,4.1496,27.921,6.6598
Jun-10-2021,UA06,-3.553,20.4192,370.1514,4.1553,28.343,6.6326
Jun-10-2021,UA06,-3.59,20.3923,370.7254,4.1568,27.883,6.6
Jun-10-2021,UA06,-3.632,20.3729,371.2179,4.177,27.324,6.5698
Jun-10-2021,UA06,-3.678,20.3772,371.1032,4.183,27.293,6.5469
Jun-10-2021,UA06,-3.725,20.3973,370.5899,4.1613,27.094,6.5326
Jun-10-2021,UA06,-3.773,20.4128,370.2549,4.1447,26.774,6.5275
Jun-10-2021,UA06,-3.821,20.421,370.2815,4.195,26.852,6.5286
Jun-10-2021,UA06,-3.871,20.4229,370.5356,4.2683,27.452,6.5258
Jun-10-2021,UA06,-3.925,20.4198,370.7693,4.2975,27.855,6.5164
Jun-10-2021,UA06,-3.982,20.4206,370.8301,4.3015,27.584,6.5028
Jun-10-2021,UA06,-4.042,20.4255,370.7445,4.282,27.473,6.4866
Jun-10-2021,UA06,-4.103,20.4339,370.5075,4.2402,27.238,6.4739
Jun-10-2021,UA06,-4.165,20.443,370.2044,4.1839,27.402,6.4683
Jun-10-2021,UA06,-4.224,20.4448,370.0427,4.1256,27.99,6.4714
Jun-10-2021,UA06,-4.283,20.4441,370.0069,4.1015,27.835,6.4906
Jun-10-2021,UA06,-4.341,20.4483,370.1063,4.1055,27.651,6.5258
Jun-10-2021,UA06,-4.399,20.4555,370.4087,4.0873,27.304,6.5626
Jun-10-2021,UA06,-4.456,20.4667,370.5065,4.0417,26.796,6.5915
Jun-10-2021,UA06,-4.51,20.4807,370.1288,3.9767,26.93,6.6108
Jun-10-2021,UA06,-4.558,20.4893,369.6552,3.91,27.248,6.6175
Jun-10-2021,UA06,-4.597,20.4936,369.3513,3.8792,27.115,6.6123
Jun-10-2021,UA06,-4.628,20.4875,369.2803,3.8949,27.11,6.6003
Jun-10-2021,UA06,-4.653,20.4585,369.582,3.9462,27.453,6.5869
Jun-10-2021,UA06,-4.674,20.4209,370.0854,3.9986,27.597,6.5826
Jun-10-2021,UA06,-4.695,20.3936,370.4108,4.0702,27.503,6.6006
Jun-10-2021,UA06,-4.714,20.3762,370.5233,4.1899,27.46,6.6403
Jun-10-2021,UA06,-4.738,20.3639,370.717,4.2584,27.71,6.6917
Jun-10-2021,UA06,-4.766,20.3565,371.0953,4.2111,27.609,6.7426
Jun-10-2021,UA06,-4.801,20.3602,371.313,4.1567,27.143,6.7905
Jun-10-2021,UA06,-4.841,20.3757,371.0761,4.168,27.161,6.8243
Jun-10-2021,UA06,-4.881,20.3903,370.5927,4.1985,28.092,6.8207
Jun-10-2021,UA06,-4.92,20.3985,370.2223,4.2144,28.78,6.8086
Jun-10-2021,UA06,-4.958,20.4068,370.1033,4.2113,27.97,6.8565
Jun-10-2021,UA06,-4.998,20.409,370.38,4.1779,27.793,6.9958
Jun-10-2021,UA06,-5.039,20.3979,370.9677,4.1106,28.491,7.1941
Jun-10-2021,UA06,-5.085,20.3922,371.1997,4.0518,27.847,7.4093
Jun-10-2021,UA06,-5.13,20.4043,370.7791,4.041,26.839,7.6206
Jun-10-2021,UA06,-5.173,20.4207,370.2499,4.0704,27.043,7.8073
Jun-10-2021,UA06,-5.214,20.4339,370.1343,4.0878,28.039,7.9492
Jun-10-2021,UA06,-5.255,20.438,370.4677,4.0636,28.314,8.0349
Jun-10-2021,UA06,-5.296,20.4313,370.8368,4.0936,27.546,8.0653
Jun-10-2021,UA06,-5.34,20.4277,370.8299,4.1971,27.242,8.0542
Jun-10-2021,UA06,-5.384,20.4308,370.5011,4.2444,27.743,8.0251
Jun-10-2021,UA06,-5.428,20.435,370.1958,4.218,27.848,7.9929
Jun-10-2021,UA06,-5.474,20.4429,370.4449,4.2129,27.481,7.9613
Jun-10-2021,UA06,-5.523,20.4538,371.6069,4.2176,27.406,7.9427
Jun-10-2021,UA06,-5.577,20.4685,372.8277,4.1862,27.598,7.9312
Jun-10-2021,UA06,-5.636,20.4926,373.0811,4.1573,27.525,7.9066
Jun-10-2021,UA06,-5.699,20.5196,372.7717,4.1202,27.153,7.8751
Jun-10-2021,UA06,-5.764,20.5383,372.6015,4.0543,27.221,7.8415
Jun-10-2021,UA06,-5.829,20.5473,372.5814,4.0002,27.655,7.7953
Jun-10-2021,UA06,-5.893,20.5503,372.4975,4.0009,27.632,7.7441
Jun-10-2021,UA06,-5.953,20.55,372.4151,4.0405,27.164,7.7075
Jun-10-2021,UA06,-6.006,20.5481,372.4481,4.0481,27.051,7.6803
Jun-10-2021,UA06,-6.051,20.5463,372.4774,4.0106,27.251,7.6556
Jun-10-2021,UA06,-6.09,20.5453,372.443,3.9855,27.327,7.6393
Jun-10-2021,UA06,-6.125,20.5445,372.3952,4.0448,27.627,7.6283
Jun-10-2021,UA06,-6.167,20.5439,372.4,4.1647,27.824,7.6204
Jun-10-2021,UA06,-6.218,20.5438,372.4911,4.2003,27.78,7.6137
Jun-10-2021,UA06,-6.279,20.5441,372.6061,4.135,27.557,7.6059
Jun-10-2021,UA06,-6.346,20.5443,372.6422,4.0885,27.374,7.5965
Jun-10-2021,UA06,-6.409,20.5441,372.586,4.0887,27.544,7.5907
Jun-10-2021,UA06,-6.465,20.5438,372.5579,4.0889,27.428,7.592
Jun-10-2021,UA06,-6.512,20.5434,372.5996,4.0688,27.252,7.5989
Jun-10-2021,UA06,-6.553,20.5428,372.6152,4.0288,27.601,7.6072
Jun-10-2021,UA06,-6.591,20.5421,372.6489,3.9905,27.798,7.6101
Jun-10-2021,UA06,-6.633,20.5419,372.7149,3.9995,27.41,7.6097
Jun-10-2021,UA06,-6.677,20.5422,372.7058,4.0468,27.36,7.6079
Jun-10-2021,UA06,-6.721,20.5426,372.6418,4.0948,27.552,7.6018
Jun-10-2021,UA06,-6.763,20.5428,372.5704,4.2118,27.356,7.595
Jun-10-2021,UA06,-6.804,20.5429,372.5258,4.4097,27.183,7.5912
Jun-10-2021,UA06,-6.842,20.5429,372.5493,4.6021,27.153,7.5914
Jun-10-2021,UA06,-6.881,20.5427,372.6009,4.7907,27.225,7.5942
Jun-10-2021,UA06,-6.924,20.5425,372.6394,4.8477,27.192,7.5972
Jun-10-2021,UA06,-6.971,20.5423,372.678,4.6844,26.943,7.6019
Jun-10-2021,UA06,-7.022,20.5427,372.7056,4.4891,26.877,7.6115
Jun-10-2021,UA06,-7.075,20.5431,372.6961,4.367,27.015,7.6218
Jun-10-2021,UA06,-7.126,20.543,372.702,4.2824,27.123,7.6251
Jun-10-2021,UA06,-7.175,20.5429,372.7348,4.173,27.084,7.6215
Jun-10-2021,UA06,-7.219,20.5431,372.7112,4.0322,26.87,7.6132
Jun-10-2021,UA06,-7.258,20.5434,372.6903,3.9303,27.106,7.6029
Jun-10-2021,UA06,-7.295,20.5434,372.7128,3.9016,27.538,7.5921
Jun-10-2021,UA06,-7.331,20.5433,372.6916,3.9431,27.423,7.5815
Jun-10-2021,UA06,-7.367,20.5434,372.6458,4.0169,27.294,7.5773
Jun-10-2021,UA06,-7.408,20.543,372.6362,4.0744,27.325,7.5811
Jun-10-2021,UA06,-7.456,20.5428,372.6325,4.0901,27.532,7.5902
Jun-10-2021,UA06,-7.507,20.5432,372.6148,4.0653,27.865,7.6028
Jun-10-2021,UA06,-7.561,20.5433,372.6376,4.0313,28.186,7.6161
Jun-10-2021,UA06,-7.613,20.5434,372.6932,4.0109,28.425,7.6273
Jun-10-2021,UA06,-7.661,20.5436,372.7244,3.9832,28.108,7.6367
Jun-10-2021,UA06,-7.701,20.5435,372.7551,3.9409,27.682,7.6431
Jun-10-2021,UA06,-7.73,20.5437,372.7602,3.9141,27.465,7.6439
Jun-10-2021,UA06,-7.752,20.5439,372.7033,3.9018,27.456,7.6445
Jun-10-2021,UA06,-7.769,20.5438,372.6644,3.931,27.771,7.6451
Jun-10-2021,UA06,-7.785,20.543,372.6627,4.0209,27.763,7.6395
Jun-10-2021,UA06,-7.799,20.5419,372.6563,4.1219,27.634,7.6311
Jun-10-2021,UA06,-7.814,20.5405,372.667,4.189,27.694,7.6225
Jun-10-2021,UA06,-7.828,20.5391,372.6809,4.2174,27.535,7.6168
Jun-10-2021,UA06,-7.843,20.5387,372.6793,4.2486,27.42,7.6176
Jun-10-2021,UA06,-7.857,20.5391,372.6982,4.3376,27.442,7.6202
Jun-10-2021,UA06,-7.872,20.5402,372.7324,4.4154,27.614,7.6208
Jun-10-2021,UA06,-7.886,20.5411,372.734,4.3693,27.971,7.6205
Jun-10-2021,UA06,-7.902,20.5415,372.6798,4.2595,27.982,7.6198
Jun-10-2021,UA06,-7.917,20.5418,372.6154,4.1676,27.87,7.6179
Jun-10-2021,UA06,-7.931,20.5417,372.5657,4.1136,28.073,7.6143
Jun-10-2021,UA06,-7.946,20.5419,372.5316,4.0778,28.126,7.6087
Jun-10-2021,UA06,-7.959,20.5422,372.5432,4.0103,27.93,7.6023
Jun-10-2021,UA06,-7.971,20.542,372.5591,3.9302,28.056,7.5964
Jun-10-2021,UA06,-7.981,20.5409,372.5898,3.9369,28.254,7.591
Jun-10-2021,UA06,-7.989,20.5399,372.6799,4.1605,28.105,7.5866
Jun-10-2021,UA06,-7.998,20.5395,372.7271,4.4896,27.823,7.586
Jun-10-2021,UA06,-8.005,20.5392,372.69,4.5963,27.723,7.5895
Jun-10-2021,UA06,-8.011,20.5393,372.6544,4.4473,27.783,7.5932
Jun-10-2021,UA06,-8.016,20.5395,372.6208,4.2716,27.486,7.5947
Jun-10-2021,UA06,-8.022,20.5399,372.5926,4.2321,27.299,7.5968
Jun-10-2021,UA06,-8.027,20.5406,372.6056,4.3144,27.551,7.6001
Jun-10-2021,UA06,-8.031,20.5413,372.6208,4.3847,27.817,7.6022
Jun-10-2021,UA06,-8.034,20.5415,372.6501,4.3783,27.995,7.6012
Jun-10-2021,UA06,-8.037,20.5417,372.7153,4.3071,28.148,7.5962
Jun-10-2021,UA06,-8.039,20.5421,372.7555,4.2859,28.283,7.5893
Jun-10-2021,UA06,-8.04,20.5421,372.736,4.452,28.299,7.5819
Jun-10-2021,UA06,-8.041,20.5418,372.6883,4.6129,28.384,7.5732
Jun-10-2021,UA08,-8.043,20.5414,372.7686,4.8287,29.237,7.5482
Jun-10-2021,UA08,-0.513,22.05,370.334,2.9992,27.299,7.333
Jun-10-2021,UA08,-0.592,22.0408,370.2372,3.025,27.481,7.3557
Jun-10-2021,UA08,-0.674,22.0297,370.1785,3.0485,27.752,7.3631
Jun-10-2021,UA08,-0.757,22.0096,370.1704,3.0765,27.805,7.3584
Jun-10-2021,UA08,-0.838,21.9775,370.2769,3.1284,27.156,7.344
Jun-10-2021,UA08,-0.92,21.9288,370.4256,3.2611,26.713,7.3161
Jun-10-2021,UA08,-1.001,21.8521,370.5284,3.4556,25.848,7.2855
Jun-10-2021,UA08,-1.083,21.7455,370.5939,3.5698,36.29,7.2661
Jun-10-2021,UA08,-1.165,21.6259,370.6493,3.563,49.439,7.2576
Jun-10-2021,UA08,-1.244,21.5176,370.7282,3.5391,40.147,7.2613
Jun-10-2021,UA08,-1.322,21.4318,370.7898,3.5476,28.614,7.279
Jun-10-2021,UA08,-1.394,21.3636,370.9496,3.5819,28.858,7.3056
Jun-10-2021,UA08,-1.462,21.312,371.3077,3.638,29.591,7.3337
Jun-10-2021,UA08,-1.529,21.2706,371.5861,3.6994,28.712,7.3525
Jun-10-2021,UA08,-1.593,21.2302,371.5868,3.7744,27.702,7.3536
Jun-10-2021,UA08,-1.658,21.192,371.4621,3.8348,27.352,7.3383
Jun-10-2021,UA08,-1.724,21.1556,371.3728,3.8659,27.47,7.3144
Jun-10-2021,UA08,-1.79,21.1183,371.3601,3.9289,28.215,7.2896
Jun-10-2021,UA08,-1.856,21.0811,371.4472,4.0306,28.3,7.2692
Jun-10-2021,UA08,-1.921,21.0435,371.5917,4.1477,28.089,7.2555
Jun-10-2021,UA08,-1.986,21.0094,371.6628,4.2761,28.951,7.2477
Jun-10-2021,UA08,-2.05,20.9847,371.6333,4.4423,29.3,7.2414
Jun-10-2021,UA08,-2.112,20.9676,371.5976,4.7007,28.749,7.2279
Jun-10-2021,UA08,-2.172,20.9547,371.6195,4.9227,28.963,7.204
Jun-10-2021,UA08,-2.234,20.942,371.6488,4.9065,29.617,7.1714
Jun-10-2021,UA08,-2.3,20.9261,371.604,4.7351,29.948,7.1341
Jun-10-2021,UA08,-2.372,20.9084,371.5221,4.5648,29.185,7.0984
Jun-10-2021,UA08,-2.447,20.889,371.4904,4.4465,28.49,7.0712
Jun-10-2021,UA08,-2.527,20.8644,371.5494,4.4295,28.875,7.0529
Jun-10-2021,UA08,-2.609,20.8404,371.6349,4.4579,28.95,7.0398
Jun-10-2021,UA08,-2.695,20.8236,371.6766,4.448,29.033,7.034
Jun-10-2021,UA08,-2.783,20.8117,371.7019,4.4536,29.97,7.0334
Jun-10-2021,UA08,-2.871,20.8012,371.749,4.4908,30.373,7.0346
Jun-10-2021,UA08,-2.958,20.7916,371.7945,4.5231,29.291,7.0452
Jun-10-2021,UA08,-3.045,20.7839,371.7582,4.609,28.392,7.078
Jun-10-2021,UA08,-3.13,20.7768,371.6199,4.7045,28.896,7.1344
Jun-10-2021,UA08,-3.212,20.7677,371.5115,4.6694,29.434,7.2064
Jun-10-2021,UA08,-3.292,20.7582,371.5615,4.5442,28.785,7.2898
Jun-10-2021,UA08,-3.37,20.7499,371.7185,4.4474,27.954,7.3773
Jun-10-2021,UA08,-3.449,20.7417,371.8146,4.4207,27.765,7.4597
Jun-10-2021,UA08,-3.529,20.7342,371.8218,4.4349,27.746,7.531
Jun-10-2021,UA08,-3.612,20.7275,371.8319,4.4379,27.911,7.5848
Jun-10-2021,UA08,-3.695,20.7198,371.8666,4.4005,28.242,7.6177
Jun-10-2021,UA08,-3.78,20.7103,371.939,4.3094,28.405,7.6343
Jun-10-2021,UA08,-3.868,20.6991,372.0189,4.2261,28.552,7.6424
Jun-10-2021,UA08,-3.958,20.686,372.0561,4.1991,28.34,7.6417
Jun-10-2021,UA08,-4.047,20.6711,372.1095,4.1974,28.347,7.6284
Jun-10-2021,UA08,-4.136,20.6561,372.2072,4.2098,28.831,7.5981
Jun-10-2021,UA08,-4.224,20.645,372.2801,4.2302,28.506,7.5503
Jun-10-2021,UA08,-4.309,20.6379,372.3271,4.2383,28.091,7.4881
Jun-10-2021,UA08,-4.395,20.6319,372.374,4.2187,28.41,7.4169
Jun-10-2021,UA08,-4.479,20.6255,372.4108,4.1689,28.815,7.341
Jun-10-2021,UA08,-4.562,20.6191,372.4318,4.1332,28.799,7.2589
Jun-10-2021,UA08,-4.646,20.6132,372.4581,4.1415,28.595,7.1711
Jun-10-2021,UA08,-4.728,20.6085,372.4984,4.1743,28.431,7.0796
Jun-10-2021,UA08,-4.81,20.6048,372.5262,4.18,28.216,6.988
Jun-10-2021,UA08,-4.889,20.6012,372.5691,4.158,28.227,6.8963
Jun-10-2021,UA08,-4.964,20.5976,372.6192,4.1453,28.256,6.8012
Jun-10-2021,UA08,-5.03,20.5945,372.5846,4.1029,28.19,6.708
Jun-10-2021,UA08,-5.086,20.5924,372.4586,4.0603,28.265,6.621
Jun-10-2021,UA08,-5.129,20.5902,372.3793,4.092,28.646,6.5424
Jun-10-2021,UA08,-5.159,20.5883,372.4061,4.1293,29.104,6.477
Jun-10-2021,UA08,-5.18,20.5857,372.4562,4.1204,28.788,6.4277
Jun-10-2021,UA08,-5.196,20.5811,372.5113,4.1679,28.322,6.3954
Jun-10-2021,UA08,-5.211,20.5767,372.5396,4.2801,28.388,6.3722
Jun-10-2021,UA08,-5.225,20.5722,372.5133,4.3055,28.368,6.3534
Jun-10-2021,UA08,-5.239,20.5656,372.518,4.2278,28.19,6.3404
Jun-10-2021,UA08,-5.254,20.5589,372.5623,4.1573,28.192,6.3262
Jun-10-2021,UA08,-5.269,20.5543,372.5917,4.1307,28.694,6.3063
Jun-10-2021,UA08,-5.285,20.5523,372.5971,4.1601,29.014,6.2852
Jun-10-2021,UA08,-5.303,20.5519,372.5762,4.1885,28.553,6.2643
Jun-10-2021,UA08,-5.32,20.5515,372.5513,4.1315,28.277,6.2381
Jun-10-2021,UA08,-5.336,20.5491,372.5552,4.0436,28.539,6.2101
Jun-10-2021,UA08,-5.35,20.5443,372.5417,3.9616,28.757,6.1869
Jun-10-2021,UA08,-5.363,20.5392,372.4659,3.8994,28.842,6.1617
Jun-10-2021,UA08,-5.372,20.5375,372.38,3.9094,28.657,6.1325
Jun-10-2021,UA08,-5.38,20.5392,372.3383,3.9764,28.252,6.1033
Jun-10-2021,UA08,-5.388,20.5411,372.3079,4.0448,28.389,6.0734
Jun-10-2021,UA08,-5.397,20.5407,372.2718,4.0795,28.719,6.0442
Jun-10-2021,UA08,-5.408,20.5379,372.2618,4.141,28.671,6.017
Jun-10-2021,UA08,-5.416,20.5342,372.2772,4.2814,28.609,5.9892
Jun-10-2021,UA08,-5.422,20.5311,372.2827,4.3547,28.483,5.9621
Jun-10-2021,UA08,-5.426,20.5294,372.2681,4.2443,28.851,5.9398
Jun-10-2021,UA08,-5.428,20.5301,372.2264,4.0717,29.661,5.9191
Jun-10-2021,UA08,-5.43,20.5324,372.1946,3.9802,29.407,5.8976
Jun-10-2021,UA08,-5.431,20.5347,372.1844,3.9695,28.573,5.8766
Jun-10-2021,UA08,-5.433,20.536,372.1106,3.9979,28.384,5.8544
Jun-10-2021,UA08,-5.435,20.5362,371.9935,4.0938,28.369,5.8314
Jun-10-2021,UA08,-5.439,20.5343,371.9414,4.213,28.294,5.8098
Jun-10-2021,UA08,-5.443,20.5292,371.956,4.2361,28.471,5.7875
Jun-10-2021,UA08,-5.447,20.524,371.9757,4.1816,28.55,5.7638
Jun-10-2021,UA08,-5.451,20.5206,371.9941,4.1151,28.435,5.7412
Jun-10-2021,UA08,-5.457,20.5177,372.0124,4.0615,28.514,5.7218
Jun-10-2021,UA08,-5.462,20.5149,372.0174,4.0208,28.673,5.7088
Jun-10-2021,UA08,-5.467,20.5125,372.0183,3.9931,28.51,5.7011
Jun-10-2021,UA08,-5.471,20.5109,371.9954,4.025,28.164,5.6945
Jun-10-2021,UA08,-5.475,20.5101,371.9587,4.1447,27.844,5.6863
Jun-10-2021,UA08,-5.477,20.5089,371.9547,4.3176,28.72,5.6766
Jun-10-2021,UA08,-5.479,20.5071,371.9708,4.4541,29.921,5.6691
Jun-10-2021,UA08,-5.48,20.5058,371.9812,4.5708,30.265,5.6594
Jun-10-2021,UA08,-5.481,20.505,371.9893,4.9347,29.827,5.6348
Jul-10-2021,LA03,-5.482,20.5049,371.9737,4.9805,28.901,5.6244
Jul-10-2021,LA03,-0.507,27.9747,380.7859,4.019,27.741,7.5905
Jul-10-2021,LA03,-0.567,27.9946,379.6295,4.0107,30.358,7.5937
Jul-10-2021,LA03,-0.625,28.0973,375.8686,4.0777,35.403,7.5951
Jul-10-2021,LA03,-0.687,28.1702,372.5999,4.392,33.399,7.5796
Jul-10-2021,LA03,-0.758,28.0882,371.652,4.7628,31.003,7.5498
Jul-10-2021,LA03,-0.833,27.9109,372.6858,4.8997,29.817,7.5325
Jul-10-2021,LA03,-0.908,27.7342,375.179,4.9396,29.237,7.5404
Jul-10-2021,LA03,-0.977,27.6144,378.6466,4.8729,28.086,7.5654
Jul-10-2021,LA03,-1.04,27.5533,381.3283,4.7389,27.337,7.5979
Jul-10-2021,LA03,-1.098,27.5175,380.6219,4.5383,28.534,7.6258
Jul-10-2021,LA03,-1.157,27.4926,377.4725,4.3064,28.673,7.6485
Jul-10-2021,LA03,-1.224,27.4659,374.6278,4.406,29.43,7.6817
Jul-10-2021,LA03,-1.299,27.3948,373.3607,4.6385,29.314,7.7103
Jul-10-2021,LA03,-1.384,27.2874,373.5312,4.7759,27.329,7.7159
Jul-10-2021,LA03,-1.476,27.1951,374.446,4.9302,28.726,7.7001
Jul-10-2021,LA03,-1.568,27.1179,375.9251,4.8671,32.111,7.6594
Jul-10-2021,LA03,-1.659,27.0559,377.4165,4.6871,31.783,7.6093
